country,city,uid,address,avg_rate,days_since_review,name,price,review_count,thumbnail
United Kingdom,London,9d8e88c2-021e-4771-bd10-c1101c0f7d9a,St James s Place Westminster Borough London SW1A 1NJ United Kingdom,9.1,227,The Stafford London,339,492,
United Kingdom,London,9dd9ec2f-8ba5-41cd-a4ab-fd289b5f4ff5,1a Lexham Gardens Kensington and Chelsea London W8 5JJ United Kingdom,7.5,92,Mercure London Kensington Hotel,242,1016,
United Kingdom,London,9e525d50-ed8d-4603-ade2-e36de4f7498b,45 Park Lane Westminster Borough London W1K 1PN United Kingdom,9.4,104,45 Park Lane Dorchester Collection,141,68,
United Kingdom,London,9e5ae086-1cc7-44e6-9d33-a610b929d7df,South Quay Marsh Wall Tower Hamlets London E14 9SH United Kingdom,9.0,304,Hilton London Canary Wharf,345,3040,
United Kingdom,London,9f363602-d491-430d-96fe-38b97ba33400,31 36 Leicester Square Westminster Borough London WC2H 7LH United Kingdom,8.7,295,Radisson Blu Edwardian Hampshire,179,1543,
United Kingdom,London,9fc49b47-5738-4571-9263-b5d85181c4de,20 28 Bolsover Street Westminster Borough London W1W 5NB United Kingdom,8.1,87,Grange Fitzrovia Hotel,274,1034,
United Kingdom,London,a0744263-f625-4447-81cd-27867a450037,2 8 Great Suffolk Street Southwark London SE1 0UG United Kingdom,9.3,542,Hilton London Bankside,259,2319,
United Kingdom,London,a0ca805e-8eef-44fb-86d5-4eba93bfa8dd,30 Portman Square Westminster Borough London W1H 7BH United Kingdom,8.7,303,Hyatt Regency London The Churchill,351,883,
United Kingdom,London,a173e4e4-fab3-4e3f-8fc3-7cd90e8ff51d,15 Cromwell Place Kensington and Chelsea London SW7 2LA United Kingdom,8.6,516,The Pelham Starhotels Collezione,197,833,
United Kingdom,London,a3252993-ac97-4dc0-9293-fca124840282,8 12 Manchester Street Westminster Borough London W1U 4DG United Kingdom,8.8,448,Ten Manchester Street Hotel,342,478,
United Kingdom,London,a35a7477-32df-482f-8e0a-86538be4a925,5 More London Place Tooley Street Southwark London SE1 2BY United Kingdom,8.7,611,Hilton London Tower Bridge,168,1705,
United Kingdom,London,a3a3d346-eefc-4494-8b7e-41299e2f5d89,23 Mecklenburgh Square Camden London WC1N 2AD United Kingdom,8.5,260,Goodenough Club,114,959,
United Kingdom,London,a3ea19c2-325e-43dd-a22e-c984ae062e05,53 61 Southwark Bridge Road Southwark London SE1 9HH United Kingdom,8.7,46,Novotel London City South,271,917,
United Kingdom,London,a4100e09-1852-4d5c-9556-bfc55e8cfbd6,17 Nottingham Place Westminster Borough London W1U 5LG United Kingdom,7.6,5,Hotel La Place,272,301,
United Kingdom,London,a48bd2bd-219f-4c16-a3af-9ec4e71f7ff6,George Street Westminster Borough London W1H 5BJ United Kingdom,8.1,199,Durrants Hotel,374,1411,
United Kingdom,London,a582f3ae-efd9-4988-8baf-1739e5989930,24 Ludgate Hill City of London London EC4M 7DR United Kingdom,8.4,338,Club Quarters Hotel St Paul s,270,4117,
United Kingdom,London,a640cd1f-9a49-4466-a440-1ebcc1aa1203,2 Whitehall Court Westminster Borough London SW1A 2EJ United Kingdom,8.9,92,The Royal Horseguards,208,2007,
United Kingdom,London,a6e62012-3071-45c7-bd4e-0176ee29209b,41 54 Buckingham Gate Westminster Borough London SW1E 6AF United Kingdom,8.7,201,St James Court A Taj Hotel London,343,5394,
United Kingdom,London,a7b78817-a8c5-406c-9fa0-83f6e73b5e45,58 Shepherds Bush Green Hammersmith and Fulham London W12 8QE United Kingdom,8.6,543,Dorsett Shepherds Bush,294,2890,
United Kingdom,London,a7d15bc3-2e0d-4bef-8d8f-8ebb71beb4e3,54 Queens Gate Kensington and Chelsea London SW7 5JW United Kingdom,8.2,359,Fifty Four Boutique Hotel,170,684,
United Kingdom,London,a82ded85-1d28-48e2-b7b6-eaad7b0f2826,101 Buckingham Palace Road Westminster Borough London SW1W 0SJ United Kingdom,8.4,104,The Grosvenor,386,3274,
United Kingdom,London,a8473512-b758-486e-ade8-4980ac44985f,Hanger Lane Ealing London W5 3HL United Kingdom,8.5,408,Hotel 55,99,722,
United Kingdom,London,a9178e82-9302-4b24-823b-f6c734ecbffc,Belgrove Street Camden London WC1H 8AB United Kingdom,8.8,218,Megaro Hotel,175,1803,
United Kingdom,London,a98eb776-ba0b-40f9-a965-f83cc049c87a,5 Olympic Way Wembley Brent London HA9 0NP United Kingdom,8.9,80,Novotel London Wembley,394,2924,
United Kingdom,London,aa5df0f9-8c54-45fd-8892-ebe05850b2ad,Fulham Road Stamford Bridge Hammersmith and Fulham London SW6 1HS United Kingdom,8.2,343,Millennium Copthorne Hotels at Chelsea Football Club,248,1842,
United Kingdom,London,aa9c1675-a2fb-49b1-8741-6a84e99f3502,42 46 Chiswell Street City of London London EC1Y 4SB United Kingdom,8.9,59,London City Suites,200,1744,
United Kingdom,London,aacc611f-714f-4f51-9b71-6488e8a3e1b9,10 Palace Place Westminster Borough London SW1E 5BW United Kingdom,9.3,46,The Nadler Victoria,319,1608,
United Kingdom,London,aaebf0eb-2bfa-4b9d-a17a-f7366442ca58,22 Stanley Gardens Kensington and Chelsea London W11 2NG United Kingdom,8.9,422,The Portobello Hotel,281,240,
United Kingdom,London,aaee16f1-3883-42e1-a043-d2cbde93b647,41 Great Cumberland Place Westminster Borough London W1H 7LG United Kingdom,8.1,562,Shaftesbury Suites London Marble Arch,370,800,
United Kingdom,London,aaf08e86-2484-4996-b4b6-5bf65c37d8b2,45 Curtain Road Hackney London EC2A 4PJ United Kingdom,9.1,58,The Curtain,132,59,
United Kingdom,London,ab06aed8-876e-4320-8fd2-036b11fa4592,Bond Street Mayfair Westminster Borough London W1S 2YF United Kingdom,8.2,508,The Westbury A Luxury Collection Hotel Mayfair London,91,715,
United Kingdom,London,ab58edbe-03db-4162-ab6b-f5d471c7dfa0,7 Western Gateway Royal Victoria Dock Newham London E16 1AA United Kingdom,8.5,254,Novotel London Excel,86,1158,
United Kingdom,London,ab83c01e-3235-445a-8be4-bd579f97831f,Scarsdale Place Kensington Kensington and Chelsea London W8 5SY United Kingdom,8.1,262,Copthorne Tara Hotel London Kensington,251,7105,
United Kingdom,London,ace0b52f-8d2a-44ad-89d7-33d31b17b9a4,50 Berners Street Westminster Borough London W1T 3NG United Kingdom,9.0,76,Sanderson A Morgans Hotel,118,886,
United Kingdom,London,af1544c4-226b-4e73-a6eb-c1643521d838,47 Welbeck Street Westminster Borough London W1G 8DN United Kingdom,8.9,1,The Marylebone Hotel,329,1738,
United Kingdom,London,b03c23fb-f3bb-41ed-8841-bde743cbd611,15 17 Charlotte Street Hotel Westminster Borough London W1T 1RJ United Kingdom,9.5,575,Charlotte Street Hotel,293,319,
United Kingdom,London,b2062173-0568-4cf0-b498-f645c7fb5e84,150 Bayswater Road Kensington and Chelsea London W2 4RT United Kingdom,8.4,276,DoubleTree by Hilton London Hyde Park,65,2405,
United Kingdom,London,b20fd441-0423-4358-a14b-e0588b8dcdfd,54 Upper Berkeley Street Westminster Borough London W1H 7QR United Kingdom,8.5,701,The Sumner Hotel,105,762,
United Kingdom,London,b2135cbc-baf3-4824-8ac7-2c422109b6cc,368 370 Green Lanes London N4 1DA United Kingdom,7.5,675,United Lodge Hotel and Apartments,303,714,
United Kingdom,London,b27a986f-4dcc-4a24-b145-cc3cdfe3e33a,36 37 Lancaster Gate Westminster Borough London W2 3NA United Kingdom,8.4,643,Arbor Hyde Park,127,2140,
United Kingdom,London,b3b0ff3a-b6fe-4d24-a597-764cbba91933,3 Kingdom Street Sheldon Square Westminster Borough London W2 6BD United Kingdom,8.5,420,Novotel London Paddington,248,1187,
United Kingdom,London,b61a5909-f7da-494b-8742-1e6c431b43c1,33 Albemarle Street Mayfair Westminster Borough London W1S 4BP United Kingdom,9.1,95,Rocco Forte Brown s Hotel,214,127,
United Kingdom,London,ba6394de-12fa-4268-8a68-cb26c5bd9216,Half Moon Street Westminster Borough London W1J 7BN United Kingdom,7.3,115,Hilton London Green Park,151,1139,
United Kingdom,London,ba71c259-943f-46cf-a165-b59cab9c2563,68 Regent Street West End Mayfair Westminster Borough London W1B 4DY United Kingdom,9.3,213,Hotel Cafe Royal,80,1128,
United Kingdom,London,baca601e-e73b-4885-837b-96b98c86adfb,28 Basil Street Kensington and Chelsea London SW3 1AS United Kingdom,9.1,729,The Levin Hotel,329,154,
United Kingdom,London,bcab1ebb-052d-48a8-954f-02e88c2fbca2,8 14 Talbot Sq Paddington Westminster Borough London W2 1TS United Kingdom,8.6,152,Mercure London Hyde Park,117,527,
United Kingdom,London,bcc7f0d7-7ddb-41ac-b445-b5214dad6ef1,13 15 Gower Street Camden London WC1E 6HE United Kingdom,8.3,117,Staunton Hotel B B,290,615,
United Kingdom,London,bd69b8e5-e8dd-4e4b-b4ca-283a9831a538,22 28 Broadway Westminster Borough London SW1H 0BH United Kingdom,9.1,667,Conrad London St James,330,944,
United Kingdom,London,bd8d2fce-7bd5-4ca9-94fc-099295d1d888,16 Sumner Place Kensington and Chelsea London SW7 3EG United Kingdom,9.1,604,Number Sixteen,54,270,
United Kingdom,London,bdc086af-f76e-4f4d-9aac-26cea41af47c,24 27 Bedford Place Bloomsbury Camden London WC1B 5JH United Kingdom,8.6,345,Grange Beauchamp Hotel,223,761,
United Kingdom,London,bf9bc8ac-c2aa-4835-b3d5-1499605d65fc,8 Northumberland Avenue Westminster Borough London WC2N 5BY United Kingdom,8.3,361,The Grand at Trafalgar Square,286,1592,
United Kingdom,London,c07248e1-4c39-4717-b41b-7b37672e1aed,8 Balderton Street Brown Hart Gardens Westminster Borough London W1K 6TF United Kingdom,9.4,120,The Beaumont Hotel,359,334,
United Kingdom,London,c0e7e7ca-f719-4f37-8fa5-bb0cedcf4a05,Lancaster Terrace Westminster Borough London W2 2TY United Kingdom,8.3,677,Lancaster London,364,1463,
United Kingdom,London,c17ae126-671e-417f-b3d3-2ad6e32cad55,6 Frith Street Soho Westminster Borough London W1D 3JA United Kingdom,9.0,116,Hazlitt s,362,465,
United Kingdom,London,c31a9603-b280-486d-8054-ba5d9202b6ab,Manor Road London IG8 8AE United Kingdom,6.9,284,Hallmark Hotel London Chigwell Prince Regent,251,747,
United Kingdom,London,c3306648-9b26-4ba0-95c8-5354bdb16a4b,Wrights Lane Kensington and Chelsea London W8 5SP United Kingdom,7.8,400,Holiday Inn London Kensington,197,5945,
United Kingdom,London,c3388eb3-d0ba-4162-9425-e17db555f4c9,Sloane Square Kensington and Chelsea London SW1W 8EG United Kingdom,8.2,707,Sloane Square Hotel,258,1140,
United Kingdom,London,c35c6d5f-5170-4bd5-89d5-c51381214842,116 Piccadilly Westminster Borough London W1J 7BJ United Kingdom,8.1,340,The Athenaeum,357,364,
United Kingdom,London,c37ecfd9-a37c-4de9-b5fa-6a4bb23daac0,225 Ladbroke Grove Kensington and Chelsea London W10 6HQ United Kingdom,8.4,464,Portobello House,374,344,
United Kingdom,London,c43e28fc-7012-4aa7-8657-39acdb722492,214 High Street Acton London London W3 9NX United Kingdom,8.9,74,The Kings Head Hotel,193,200,
United Kingdom,London,c47c7cf8-b1f7-48ec-96ce-7a4308f8dbb4,44 Grosvenor Square Westminster Borough London W1K 2HP United Kingdom,7.8,348,Millennium Hotel London Mayfair,347,3117,
United Kingdom,London,c4b4fcee-c7de-49e2-bc87-85927995db7b,160 Cromwell Road Kensington Kensington and Chelsea London SW5 0TL United Kingdom,9.0,702,Hotel Xenia Autograph Collection,78,682,
United Kingdom,London,c4c679ea-e8a9-4de3-9fa5-e0c29cacbbd8,Lancaster Terrace Hyde Park Westminster Borough London W2 3PF United Kingdom,7.0,273,London Elizabeth Hotel,172,618,
United Kingdom,London,c51f4153-76f7-4b2d-8a32-25633afd1e40,111 Cromwell Road Kensington and Chelsea London SW7 4DP United Kingdom,8.6,575,Ashburn Hotel,196,629,
United Kingdom,London,c5c574b8-3346-427e-a7b8-ac3fbe404af9,26 42 Bond Street Ealing London W5 5AA United Kingdom,8.6,80,Hotel Xanadu,216,269,
United Kingdom,London,c64a7052-9de3-422f-a15e-3f9b743576e9,100 Shoreditch High Street Hackney London E1 6JQ United Kingdom,8.6,609,Ace Hotel London Shoreditch,91,1593,
United Kingdom,London,c65da035-c675-4c2c-8448-09556496f8e7,1 Suffolk Place Westminster Borough London SW1Y 4HX United Kingdom,9.6,197,Haymarket Hotel,124,255,
United Kingdom,London,c69afab6-55c9-4956-909f-91438ae82a72,Holland Park Avenue Kensington and Chelsea London W11 4UL United Kingdom,7.8,121,Hilton London Kensington Hotel,386,3801,
United Kingdom,London,c7091666-dead-4844-b553-aa684df81760,Cadogan Place Kensington and Chelsea London SW1X 9PY United Kingdom,8.6,94,Jumeirah Carlton Tower,62,265,
United Kingdom,London,c8790604-ec06-4e6a-b0a8-058046149b0c,2 5 Montague Street Bloomsbury Camden London WC1B 5BU United Kingdom,7.9,457,Grange White Hall Hotel,82,468,
United Kingdom,London,c89d95d4-139d-468d-8cbb-d8c822c2e225,39 40 Bedford Place Bloomsbury Camden London WC1B 5JT United Kingdom,8.5,30,Grange Buckingham Hotel,227,128,
United Kingdom,London,c8ea389c-749b-4f3e-8d0f-f5c6e61f6ec3,Strand Westminster Borough London WC2R 0EU United Kingdom,9.4,375,The Savoy,165,1021,
United Kingdom,London,c985a054-32a2-4d1d-b196-7f15cc2ab7dd,354 Queenstown Road Battersea London SW8 4AE United Kingdom,8.6,28,Pestana Chelsea Bridge Hotel Spa,153,1686,
United Kingdom,London,c9e8e0b2-3d5d-4484-bc73-190b9f860f29,Great Cumberland Place Westminster Borough London W1H 7DL United Kingdom,7.5,522,The Cumberland A Guoman Hotel,189,5180,
United Kingdom,London,ca830a02-00e8-4e58-933b-37d5a0b06a06,Lakeside Way Brent London HA9 0BU United Kingdom,8.8,33,Hilton London Wembley,103,4305,
United Kingdom,London,cb1bf77a-c6c8-42e9-ab48-c6ca1c5420f0,5 Fairmont Avenue Canary Wharf Tower Hamlets London E14 9JB United Kingdom,9.0,373,Radisson Blu Edwardian New Providence Wharf,390,1974,
United Kingdom,London,cc5fccf6-f505-4eb9-bb92-75727a69df42,173 Gloucester Place Westminster Borough London NW1 6DX United Kingdom,7.7,719,Park Avenue Baker Street,64,1913,
United Kingdom,London,cd102703-979f-4b0f-86d3-9823ed5a6b52,Western Avenue Ealing London W5 1HG United Kingdom,8.5,72,Crowne Plaza London Ealing,204,944,
United Kingdom,London,cd622f56-2cf4-4644-97da-2fcb1587d083,31 35 Langham Street Westminster Borough London W1W 6BU United Kingdom,7.9,94,Grange Langham Court Hotel,368,754,
United Kingdom,London,cdf4a016-1810-4df2-9c0c-70fd54e477e1,1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,9.2,599,Apex Temple Court Hotel,74,2619,
United Kingdom,London,cdf92581-cdb4-44d2-b176-47cc87f82189,Euston Road Camden London NW1 2AR United Kingdom,8.8,618,St Pancras Renaissance Hotel London,379,2058,
United Kingdom,London,ce2d0d1b-61c8-4ebc-9954-6b92c2c651f3,71 Vincent Square Westminster Borough London SW1P 2PA United Kingdom,8.8,241,Grange Wellington Hotel,197,1268,
United Kingdom,London,ce7ce53c-215b-4ce1-a2c5-8e0ea90ac1e2,225 Edgware Road Westminster Borough London W2 1JU United Kingdom,7.5,87,Hilton London Metropole,356,6977,
United Kingdom,London,ce9a7286-1b43-4299-8cb1-d663d6f52522,Stratton Street Mayfair Westminster Borough London W1J 8LT United Kingdom,8.4,611,The May Fair Hotel,125,1994,
United Kingdom,London,ceb44228-679d-4109-8056-c4b126eb92b1,Westminster Bridge Road Lambeth London SE1 7UT United Kingdom,8.7,62,Park Plaza Westminster Bridge London,79,12158,
United Kingdom,London,cf85020d-520a-4912-bc55-5cacddd5f0e9,1 8 Russell Square Camden London WC1B 5BE United Kingdom,8.0,674,The Principal London,58,3150,
United Kingdom,London,cfc95ed9-c51f-47b7-8b5d-f475f20d6de6,4 18 Harrington Gardens Kensington and Chelsea London SW7 4LH United Kingdom,7.8,609,Millennium Gloucester Hotel London,72,5726,
United Kingdom,London,cfe1e29f-c12c-47c5-b49d-ef183643aeb6,Westside Wimbledon Common Wimbledon London SW19 4UE United Kingdom,8.4,237,Hotel du Vin Cannizaro House Wimbledon,339,476,
United Kingdom,London,d123b859-104e-4234-a5e6-1ace3d6dfc40,16 London Street Paddington Westminster Borough London W2 1HL United Kingdom,8.7,225,Hotel Indigo London Paddington,117,602,
United Kingdom,London,d1ac12f7-25dd-4096-817c-6a45e886abb1,3 Westbourne Terrace Lancaster Gate Westminster Borough London W2 3UL United Kingdom,8.7,576,The Royal Park Hotel,315,331,
United Kingdom,London,d27735a3-e429-4550-824f-2840cd57d35c,5 Threadneedle Street City of London London EC2R 8AY United Kingdom,8.8,307,Threadneedles Autograph Collection,73,390,
United Kingdom,London,d41df4d2-288c-4110-a6d6-3a6719ec2e4c,1 Kensington Court Kensington and Chelsea London W8 5DL United Kingdom,9.5,147,Milestone Hotel Kensington,116,209,
United Kingdom,London,d45103d0-b49d-484d-be9e-70a0edf5e9ca,8 Pembridge Garden Kensington and Chelsea London W2 4DU United Kingdom,8.9,667,The Laslett,367,623,
United Kingdom,London,d5c5fd63-dbc3-42b6-bf09-4ac856ef8a13,1 3 Queens Garden Westminster Borough London W2 3BA United Kingdom,7.7,227,The Park Grand London Paddington,144,4380,
United Kingdom,London,d6c26904-7abe-4d33-b0db-85f0b88cfc61,1 Shortlands Hammersmith and Fulham London W6 8DR United Kingdom,8.3,639,Novotel London West,301,2443,
United Kingdom,London,d6d85042-5ded-42f2-b696-5e54df64bbe4,31 Great Cumberland Place Westminster Borough London W1H 7TA United Kingdom,8.1,387,The Marble Arch London,245,1567,
United Kingdom,London,d8231cfb-3247-43cc-8fe1-9fe486bfa493,61 Gloucester Road Kensington and Chelsea London SW7 4PE United Kingdom,8.1,450,Rydges Kensington Hotel,136,1057,
United Kingdom,London,da5c6c26-7f3d-4fdd-8d75-bfe88d1f7fd7,Basil Street Knightsbridge Kensington and Chelsea London SW3 1AT United Kingdom,9.0,38,The Capital,77,355,
United Kingdom,London,da6d08c9-0c5f-42fe-9a9c-5fd0e03da5ff,90 92 Lancaster Gate Westminster Borough London W2 3NR United Kingdom,7.8,295,Thistle Hyde Park,253,617,
United Kingdom,London,db4d8e02-e7b3-4541-89d4-83f8de1e5d3e,142 To 144 Warwick Way Victoria Westminster Borough London SW1V 4JE United Kingdom,8.7,729,Windermere Hotel,199,221,
United Kingdom,London,dc6b0160-cdea-46e4-a998-b5158d5c6232,239 Vauxhall Bridge Road Westminster Borough London SW1V 1EQ United Kingdom,8.6,161,Park Plaza Victoria London,383,4426,
United Kingdom,London,dcd9d0fb-a5e7-4dff-b220-373df388d9f8,100 Queen s Gate Kensington and Chelsea London SW7 5AG United Kingdom,8.0,660,Doubletree by Hilton London Kensington,136,2367,
United Kingdom,London,dd833bb4-7451-4067-957b-d01530926d16,10 Carlisle Street Westminster Borough London W1D 3BR United Kingdom,9.0,438,The Nadler Soho,204,1394,
United Kingdom,London,de2385b6-01b7-487e-89c6-f197920eecba,Carburton Street Westminster Borough London W1W 5EE United Kingdom,8.2,132,Holiday Inn London Regent s Park,246,2266,
United Kingdom,London,de2780b0-e2b9-436e-91cb-4cb58a4149bf,628 Western Avenue London W3 0TA United Kingdom,8.9,1,Park Plaza London Park Royal,316,425,
United Kingdom,London,deaa47b5-1300-4f72-81c8-b413499875d4,1 15 Templeton Place Earl s Court Kensington and Chelsea London SW5 9NB United Kingdom,8.5,285,K K Hotel George,208,1831,
United Kingdom,London,deadba57-43bc-41bc-a5f2-a7f9d0e88128,18 Albert Embankment Lambeth London SE1 7TJ United Kingdom,8.3,78,Park Plaza London Riverbank,398,4684,
United Kingdom,London,df32b9bc-21dc-438c-bbaf-2b65275b053f,230 A Mile End Road Tower Hamlets London E1 4LJ United Kingdom,7.4,254,London Suites,229,259,
United Kingdom,London,e015e896-06bc-473e-9b39-4d05782c2db9,Whitcomb Street Trafalgar Square Westminster Borough London WC2H 7HG United Kingdom,8.4,255,Thistle Trafalgar Square The Royal Trafalgar,391,1193,
United Kingdom,London,e07b5606-af54-4ef7-af43-20ba8fb78a41,140 Gloucester Road Kensington and Chelsea London SW7 4QH United Kingdom,8.7,67,The Bailey s Hotel London,389,2485,
United Kingdom,London,e10d6261-b5c3-4982-88a8-e0581962f067,1 Addington Street Lambeth London SE1 7RY United Kingdom,8.4,202,Park Plaza County Hall London,315,6117,
United Kingdom,London,e1a4fa12-90b0-4164-84a4-baedf1d1296b,100 Vauxhall Walk Lambeth London SE11 5AL United Kingdom,9.2,697,Staybridge Suites London Vauxhall,85,742,
United Kingdom,London,e201d231-ff7b-432c-88b1-7eb2462ce25d,19 25 Granville Place Marble Arch Westminster Borough London W1H 6PA United Kingdom,8.0,481,Radisson Blu Edwardian Sussex,207,1295,
United Kingdom,London,e264cf43-9f08-42f9-bdd6-2759a2000d25,King William Walk Greenwich London SE10 9JW United Kingdom,8.2,233,De Vere Devonport House,201,1827,
United Kingdom,London,e274b4a1-9883-435d-ad6b-7feb8e4d4a43,39 40 Cleveland Square Westminster Borough London W2 6DA United Kingdom,8.2,611,The Cleveland,255,909,
United Kingdom,London,e3680710-799d-46c4-9aa0-2c9c6b979a6c,1 Kings Cross Road Islington London WC1X 9HX United Kingdom,8.1,458,Crowne Plaza London Kings Cross,228,2312,
United Kingdom,London,e37ef3d5-4d8d-4f26-aefa-9004ae2288c5,117 Poplar High Street Tower Hamlets London E14 0AE United Kingdom,9.4,55,Lansbury Heritage Hotel,95,82,
United Kingdom,London,e4b6960d-0e31-480b-ac86-19a64fdbefba,11 Knightsbridge Westminster Borough London SW1X 7LY United Kingdom,9.0,403,The Wellesley Knightsbridge a Luxury Collection Hotel London,240,185,
United Kingdom,London,e58c6a5f-fd00-4041-bd2e-2c38d6976faa,5 Curzon St Westminster Borough London W1J 5HL United Kingdom,7.9,527,Washington Mayfair Hotel,145,1532,
United Kingdom,London,e61cfbef-3a51-42ab-bef5-c01df909f1e0,2 8 Hanger Lane Ealing Common London W5 3HN United Kingdom,8.4,157,DoubleTree by Hilton London Ealing,225,1494,
United Kingdom,London,e6ce2367-d29a-4faa-b68e-d4f22994925a,41 Queens Gate Gardens Kensington and Chelsea London SW7 5NB United Kingdom,8.0,667,Grange Strathmore Hotel,316,984,
United Kingdom,London,ea9824e1-52a1-4a69-8bed-79c2d9d543c1,10 Pepys Street City of London London EC3N 2NR United Kingdom,8.6,164,Novotel London Tower Bridge,351,1082,
United Kingdom,London,eac4be97-3267-441d-9da0-e4ef2569df21,Albany Street London NW1 3UP United Kingdom,8.3,256,Melia White House Hotel,255,1871,
United Kingdom,London,eb44e84f-71bc-47ce-ad25-a8efdc4a4197,6 Hercules Road Lambeth London SE1 7DP United Kingdom,8.8,124,Park Plaza London Waterloo,149,1489,
United Kingdom,London,ebd24572-08d0-487b-9a93-fc8f3964de0b,11 12 Poplar Mews Shepherd s Bush Hammersmith and Fulham London W12 7JS United Kingdom,8.0,615,Shepherd s Bush Boutique Hotel,371,1069,
United Kingdom,London,ecc9363a-9f29-4cfe-80bd-fd5328b378b1,39 Coventry Street Westminster Borough London W1D 6BZ United Kingdom,8.8,634,every hotel Piccadilly,93,1685,
United Kingdom,London,ed2cabe5-fba6-4b91-8f3e-40005da89dd9,1 Aldwych Westminster Borough London WC2B 4BZ United Kingdom,9.2,298,One Aldwych,98,259,
United Kingdom,London,ed47a71a-ae86-43d9-8502-193c7d56f5ab,Coram Street Camden London WC1N 1HT United Kingdom,8.2,688,Holiday Inn London Bloomsbury,208,2995,
United Kingdom,London,ed83fcfa-84c9-460a-b0c5-8e0f4f846c4e,2 Bridge Place Victoria Westminster Borough London SW1V 1QA United Kingdom,8.4,548,DoubleTree by Hilton London Victoria,373,2902,
United Kingdom,London,ee6d8928-1732-46f7-81e0-acd566b9cf6b,Plaza Parade Camden London NW6 5RP United Kingdom,8.1,120,London Marriott Maida Vale,245,1042,
United Kingdom,London,ee9bdd72-fd0e-4fb1-b6f1-96815353a848,97 Great Russell Street Bloomsbury Camden London WC1B 3LB United Kingdom,8.2,550,Radisson Blu Edwardian Kenilworth,145,2011,
United Kingdom,London,ef635607-5d2d-4d97-8594-708ad75d0f3a,34 37 Bedford Place Bloomsbury Camden London WC1B 5JR United Kingdom,8.1,1,Grange Clarendon Hotel,74,823,
United Kingdom,London,efac1fa9-d41f-4249-9b5d-cd641c852f3b,35 Ixworth Place Kensington and Chelsea London SW3 3QX United Kingdom,8.2,414,My Chelsea,128,1003,
United Kingdom,London,efb87cef-9d34-48bb-8a50-0d18e3f8b6a4,40 trinity square City of London London EC3N 4DJ United Kingdom,9.1,107,citizenM Tower of London,109,4672,
United Kingdom,London,efbbb98b-13b1-4320-80e7-127447e622f2,4 Broad Court Bow Street Covent Garden Westminster Borough London WC2B 5QZ United Kingdom,8.7,170,Fielding Hotel,143,1271,
United Kingdom,London,f052bea8-1089-48c1-8092-c494947eb5c4,41 Buckingham Palace Road Westminster Borough London SW1W 0PS United Kingdom,9.6,600,41,62,244,
United Kingdom,London,f0aecd28-7a1c-4e76-9da9-4ee4e432268b,30 Leinster Gardens Bayswater Westminster Borough London W2 3AN United Kingdom,8.5,17,Blakemore Hyde Park,339,6596,
United Kingdom,London,f0ea4299-c0cb-4a94-9f95-7df39a39183b,20 Nevern Square Kensington and Chelsea London SW5 9PD United Kingdom,8.3,1,Twenty Nevern Square Hotel,162,1719,
United Kingdom,London,f2529f5e-1a56-461e-9781-f4d457eece8b,147 Cromwell Road Kensington and Chelsea London SW5 0TH United Kingdom,8.0,260,London Marriott Hotel Kensington,225,449,
United Kingdom,London,f2bc7ad4-4972-4fc0-b172-b2517b2605b2,84 King Street Hammersmith and Fulham London W6 0QW United Kingdom,7.8,547,Best Western Plus Seraphine Hammersmith Hotel,130,1717,
United Kingdom,London,f2f22252-2d74-43ad-8ead-f33d45e7d601,20 Warwick Street Westminster Borough London W1B 5NF United Kingdom,8.1,1,Karma Sanctum Soho Hotel,66,423,
United Kingdom,London,f392e99d-8a23-4148-ac9b-a54bfa0c6aee,7 8 Park Place Westminster Borough London SW1A 1LP United Kingdom,8.7,32,St James Hotel Club Mayfair,290,363,
United Kingdom,London,f41f6029-9080-49bb-874c-50496f9d6b51,25 Courtfield Gardens Kensington and Chelsea London SW5 0PG United Kingdom,9.0,344,The Nadler Kensington,141,1209,
United Kingdom,London,f4fd4f90-7ea9-4e4c-aca7-e4754fdca80f,Catherine Grove Greenwich Greenwich London SE10 8BB United Kingdom,8.8,353,Doubletree By Hilton London Greenwich,96,1805,
United Kingdom,London,f5e62569-9e4c-42b9-9fe6-c773dc209260,81 Great Eastern Street Islington London EC2A 3HU United Kingdom,9.0,17,The Hoxton Shoreditch,180,1732,
United Kingdom,London,f6df6158-74af-4064-b7d3-6f15c093b852,2 24 Kensington High St Kensington and Chelsea London W8 4PT United Kingdom,8.8,618,Royal Garden Hotel,309,2213,
United Kingdom,London,f79731bb-f2f5-466f-9ad7-2e46d91c7bea,153 Hammersmith Road Hammersmith and Fulham London W14 0QL United Kingdom,9.0,82,St Paul s Hotel,182,812,
United Kingdom,London,f802280b-41d4-4cce-8a68-68deb0614392,21 Gower Street Camden London WC1E 6HG United Kingdom,7.8,359,The Academy,67,612,
United Kingdom,London,f82a32ed-7fdd-4099-b95a-92796add793c,45 Prescot Street City of London London E1 8GP United Kingdom,8.7,667,Grange Tower Bridge Hotel,148,1668,
United Kingdom,London,f994b5ce-cfb0-4e5a-a5e9-c4650ab6c644,7 Gracechurch Street City of London London EC3V 0DR United Kingdom,8.2,120,Club Quarters Hotel Gracechurch,255,2996,
