uid,address,avg_rate,city,country,latitude,longitude,name,price,thumbnail
d8231cfb-3247-43cc-8fe1-9fe486bfa493,61 Gloucester Road Kensington and Chelsea London SW7 4PE United Kingdom,8.1,London,United Kingdom,51.4956883,-0.1827878,Rydges Kensington Hotel,136,
4aac9ea8-7c6c-4393-9234-6b31b5b121d6,10 Bina Gardens South Kensington Kensington and Chelsea London SW5 0LA United Kingdom,7.8,London,United Kingdom,51.4916378,-0.1832833,The Cranley Hotel,114,
84f8b148-2476-4371-8dd7-6392370da4ba,Rennweg 16 03 Landstra e 1030 Vienna Austria,8.9,Vienna,Austria,48.1950444,16.3844751,Austria Trend Hotel Savoyen Vienna,178,
f4618e1c-9a56-414a-bbe5-994504297030,1 Rue Scribe 9th arr 75009 Paris France,8.6,Paris,France,48.8704175,2.3296832,Hotel Scribe Paris Opera by Sofitel,251,
75773c26-bc5e-4b54-a6b1-5cc407d2f5eb,35 Boulevard de la tour Maubourg 7th arr 75007 Paris France,7.9,Paris,France,48.8593152,2.3104179,Best Western Tour Eiffel Invalides,121,
7fe7a8d0-968d-4147-b033-b8cfe6196e6a,Via Pietro Gaggia 3 Ripamonti Corvetto 20139 Milan Italy,8.1,Milan,Italy,45.43784,9.230901,Starhotels Business Palace,132,
46ce886b-d9d6-42ba-81c7-d03fba834d9c,Piazza Giuseppe Missori 1 Milan City Center 20123 Milan Italy,8.4,Milan,Italy,45.4608547,9.1886179,Hotel Dei Cavalieri,327,
4af29de0-1b12-4816-9c1e-be7f4d0dc074,Via Domenico Scarlatti 24 Central Station 20124 Milan Italy,8.3,Milan,Italy,45.4836517,9.2078581,Andreola Central Hotel,177,
fa8c6c62-3139-43a7-8bf3-97d62e630650,3 rue de Castiglione 1st arr 75001 Paris France,8.1,Paris,France,48.8657394,2.3274415,The Westin Paris Vend me,316,
b6c178f2-92d5-4b82-9e30-d8a39a2dc41c,33 Boulevard du Montparnasse 6th arr 75006 Paris France,8.5,Paris,France,48.8450894,2.3209503,Hotel La Parizienne by Elegancia,195,
7f853d38-5b7b-4ad5-8f06-3cef8e899f6c,30 Rue Duret 16th arr 75016 Paris France,8.4,Paris,France,48.8752553,2.286653,Duret,133,
a35a7477-32df-482f-8e0a-86538be4a925,5 More London Place Tooley Street Southwark London SE1 2BY United Kingdom,8.7,London,United Kingdom,51.504575,-0.082675,Hilton London Tower Bridge,168,
0dc6e7fc-8fb9-4b0f-8f30-f97d268fec12,Praterstra e 1 02 Leopoldstadt 1020 Vienna Austria,9.0,Vienna,Austria,48.212857,16.37986,Sofitel Vienna Stephansdom,144,
599145bd-4530-414b-8c1a-a5a23daa7930,17 rue g t le coeur 6th arr 75006 Paris France,8.7,Paris,France,48.8535089,2.3425787,Villa d Estr es,302,
8133ca13-7114-44f5-bbcb-2226ee3cb8df,27 Devonshire Terrace Westminster Borough London W2 3DP United Kingdom,8.1,London,United Kingdom,51.5135555,-0.180002,Park Grand Paddington Court,76,
8b4aa4c3-0615-4f31-bd0f-5b7aa958c85f,33 avenue George V 8th arr 75008 Paris France,9.0,Paris,France,48.869143,2.3006526,Prince de Galles a Luxury Collection hotel Paris,354,
70c06a66-62ee-4c49-aa53-9a18713b540d,43 Rue des Mathurins 8th arr 75008 Paris France,8.6,Paris,France,48.8732068,2.3239015,Le Mathurin Hotel Spa,168,
2742be94-643e-4492-85a8-af8b7a365302,33 Rue Dauphine 6th arr 75006 Paris France,9.4,Paris,France,48.8547329,2.3395277,Hotel D Aubusson,397,
541e1964-a83b-4886-8d89-a11ca982307e,Lancaster Gate Westminster Borough London W2 3LG United Kingdom,7.6,London,United Kingdom,51.5119446,-0.179939,Corus Hotel Hyde Park,358,
f6df6158-74af-4064-b7d3-6f15c093b852,2 24 Kensington High St Kensington and Chelsea London W8 4PT United Kingdom,8.8,London,United Kingdom,51.5027022,-0.1882164,Royal Garden Hotel,309,
f2529f5e-1a56-461e-9781-f4d457eece8b,147 Cromwell Road Kensington and Chelsea London SW5 0TH United Kingdom,8.0,London,United Kingdom,51.4944849,-0.1884174,London Marriott Hotel Kensington,225,
8cb2e775-6339-4408-848d-e73e646fe684,81 Jermyn Street Westminster Borough London SW1Y 6JF United Kingdom,8.8,London,United Kingdom,51.5077459,-0.1378733,The Cavendish London,65,
87b1298b-8a5e-45ba-b7ab-ac2ac30f74be,34 Rue Viala 15th arr 75015 Paris France,8.8,Paris,France,48.8502052,2.289043,Hotel Gustave,233,
94aa7ff8-e757-46a9-858b-fda56e82b47d,10 12 rue Cognacq Jay 7th arr 75007 Paris France,8.6,Paris,France,48.8619373,2.3040298,Hotel Juliana Paris,90,
71bebef2-6077-4cf3-a3a7-1f4a83b39cd2,2 4bis Cit Rougemont 9th arr 75009 Paris France,9.1,Paris,France,48.8721062,2.3451384,Hotel Ad le Jules,135,
a582f3ae-efd9-4988-8baf-1739e5989930,24 Ludgate Hill City of London London EC4M 7DR United Kingdom,8.4,London,United Kingdom,51.5139298,-0.101126,Club Quarters Hotel St Paul s,270,
74f8ced2-5590-493a-8515-512296542038,22 Portman Square Westminster Borough London W1H 7BG United Kingdom,7.9,London,United Kingdom,51.5161911,-0.1579487,Radisson Blu Portman Hotel London,352,
5de14a81-2f47-4006-bb7a-5825731a97e2,Corso Buenos Aires 42 5 Central Station 20124 Milan Italy,8.4,Milan,Italy,45.4858877,9.2042827,Best Western Hotel City,91,
831ae3f8-c8bf-4bdc-adcb-fbd2cbe54db4,Schubertring 10 12 01 Innere Stadt 1010 Vienna Austria,8.6,Vienna,Austria,48.2022415,16.3749336,Grand Ferdinand Vienna Your Hotel In The City Center,184,
7a687843-3316-47e5-aad4-6ca5410cf37a,141 rue St Honor 1st arr 75001 Paris France,8.1,Paris,France,48.861711,2.340674,Best Western Premier Louvre Saint Honor ,221,
733cf2b5-4c17-4c26-91e7-e9f6f39abd78,21 rue de Dunkerque 10th arr 75010 Paris France,7.4,Paris,France,48.8794843,2.3556545,Mercure Paris Terminus Nord,393,
e48b4a1c-c2f7-4f6b-96c1-8a5ab2e1b385,Pelai 28 Ciutat Vella 08002 Barcelona Spain,8.6,Barcelona,Spain,41.3856387,2.1668274,Catalonia Ramblas 4 Sup,64,
32baad57-b3c9-413e-9035-6003fb683360,64 Boulevard de Grenelle 15th arr 75015 Paris France,8.3,Paris,France,48.850448,2.2928845,Mercure Tour Eiffel Grenelle,163,
61f1f442-1bb9-4df0-8c69-5fdb119c7421,15 Quai Saint Michel 5th arr 75005 Paris France,8.6,Paris,France,48.8532269,2.3457159,Hotel Les Rives de Notre Dame,246,
39daaf87-889b-4737-91a2-ae4a5d0d3e0b,49 53 New Road Tower Hamlets London E1 1HH United Kingdom,7.6,London,United Kingdom,51.5161286,-0.0624458,The Whitechapel,136,
d8f8e19e-c1b6-412c-aa9c-5643cc0a9477,25 avenue du General Leclerc 14th arr 75014 Paris France,8.1,Paris,France,48.8309896,2.3297301,Best Western Nouvel Orl ans Montparnasse,121,
bd8d2fce-7bd5-4ca9-94fc-099295d1d888,16 Sumner Place Kensington and Chelsea London SW7 3EG United Kingdom,9.1,London,United Kingdom,51.4930905,-0.1755022,Number Sixteen,54,
aa5df0f9-8c54-45fd-8892-ebe05850b2ad,Fulham Road Stamford Bridge Hammersmith and Fulham London SW6 1HS United Kingdom,8.2,London,United Kingdom,51.481663,-0.1909565,Millennium Copthorne Hotels at Chelsea Football Club,248,
92cde135-a72a-4bb7-9e34-75bfe8040fea,3 avenue Mac Mahon 17th arr 75017 Paris France,8.4,Paris,France,48.8753837,2.2944651,Maison Albar Hotel Paris Champs Elys es ex Mac Mahon ,112,
a9829246-16f2-4400-bb59-28dde96f8e72,9 Rue du Sommerard 5th arr 75005 Paris France,8.5,Paris,France,48.8497553,2.3467616,Best Western Le Jardin de Cluny,209,
1b2442e1-8869-419c-b9c1-47b4c238aaec,2 Wallenberg Place Westminster Borough London W1H 7TN United Kingdom,8.9,London,United Kingdom,51.5150522,-0.159239,The Montcalm Marble Arch,197,
21e3cdd7-4e3b-4203-a9f0-dcdcdb4246cd,43 Rue De l Abb Gr goire 6th arr 75006 Paris France,8.5,Paris,France,48.8471891,2.3260138,Hotel Le Saint Gregoire,284,
7d3693f4-c6f2-4d50-8a39-8b50060a76a5,39 Avenue de l Op ra 2nd arr 75002 Paris France,9.1,Paris,France,48.8683133,2.3330851,Edouard 7 Paris Op ra,239,
33d2a4c8-f6f2-42b3-a65c-544857576d92,66 Great Queen Street Covent Garden Camden London WC2B 5BX United Kingdom,8.5,London,United Kingdom,51.5158643,-0.1200625,Kingsway Hall Hotel,104,
33a48edf-5949-4443-b677-9d202fc46c14,7 Rue des Petits H tels 10th arr 75010 Paris France,8.6,Paris,France,48.8772493,2.3543043,Hotel Mademoiselle,214,
efac1fa9-d41f-4249-9b5d-cd641c852f3b,35 Ixworth Place Kensington and Chelsea London SW3 3QX United Kingdom,8.2,London,United Kingdom,51.4919083,-0.1684398,My Chelsea,128,
4430cfdd-ca2a-4d90-9817-e83305473135,21 Piccadilly Westminster Borough London W1J 0BH United Kingdom,7.6,London,United Kingdom,51.5094835,-0.1362538,Le Meridien Piccadilly,236,
5241d125-7d29-4fd3-a196-3c26d0cd3079,Schottenring 3 01 Innere Stadt 1010 Vienna Austria,8.5,Vienna,Austria,48.2146623,16.3627994,Hotel de France Wien,341,
b4322ac3-9f87-4bed-a1a1-a366be7484d8,Via Mauro Macchi 1 Central Station 20124 Milan Italy,8.4,Milan,Italy,45.4813423,9.2039494,Hotel Mediolanum,278,
7d98e7e4-131e-4aa3-b603-4702e8b466f9,Hintschiggasse 1 10 Favoriten 1100 Vienna Austria,8.1,Vienna,Austria,48.1585332,16.3451115,Arion Cityhotel Vienna und Appartements,373,
213ca74d-ed02-4c7a-8a96-8b75979c92ca,Spuistraat 175 Amsterdam City Center 1012 VN Amsterdam Netherlands,8.4,Amsterdam,Netherlands,52.3727871,4.8900059,W Amsterdam,123,
842323ea-bbb8-480e-9775-a40240813ad0,De Passage 90 Noord Holland Zuidoost 1101 AX Amsterdam Netherlands,8.9,Amsterdam,Netherlands,52.314371,4.9388064,Jaz Amsterdam,371,
13c7cd07-6dba-4488-a821-bc604ecd37db,12 Upper Woburn Place Camden London WC1H 0HX United Kingdom,7.9,London,United Kingdom,51.5266618,-0.1296571,Ambassadors Bloomsbury,351,
0946a195-eef6-44ae-9d2a-72fadec4537d,Prinsengracht 444 Amsterdam City Center 1017 KE Amsterdam Netherlands,8.4,Amsterdam,Netherlands,52.364971,4.8839827,Dikker en Thijs Fenice Hotel,119,
7fba39c7-8459-4390-9371-e2f28c1e5f33,Piazza Della Repubblica 17 Central Station 20124 Milan Italy,9.1,Milan,Italy,45.479888,9.1962982,Hotel Principe Di Savoia,199,
a4100e09-1852-4d5c-9556-bfc55e8cfbd6,17 Nottingham Place Westminster Borough London W1U 5LG United Kingdom,7.6,London,United Kingdom,51.5215257,-0.1533039,Hotel La Place,272,
fac6d3e7-92c0-447d-b185-4f866d0a0099,5 7 Rue De Montalembert 7th arr 75007 Paris France,8.6,Paris,France,48.8565629,2.3273623,Hotel Pont Royal,365,
0d1155ce-1704-4a38-8dc3-78625a5b462c,Via Fabio Filzi 3 Central Station 20124 Milan Italy,8.3,Milan,Italy,45.4868744,9.2018407,Hotel Marconi,176,
9cb568ac-ca84-4b5d-a1c2-0f9d84213eeb,7 11 Queensberry Place Kensington and Chelsea London SW7 2DL United Kingdom,6.9,London,United Kingdom,51.4948416,-0.1772056,Gainsborough Hotel,371,
af9dfbb0-1eef-420c-b455-046f5daecd98,Schulerstra e 14 01 Innere Stadt 1010 Vienna Austria,8.9,Vienna,Austria,48.2080479,16.375612,Hotel Domizil,269,
0f9fd2a7-c70f-46b5-8313-6c0c29a54701,3 rue Lepic 18th arr 75018 Paris France,8.3,Paris,France,48.884165,2.3328261,Hotel Le Squara,181,
2d17766e-f868-44bf-a5f8-8a39b7883ea7,40 Liverpool Street City of London London EC2M 7QN United Kingdom,9.0,London,United Kingdom,51.5172825,-0.0812451,Andaz London Liverpool Street,128,
5a7cdd0e-f64a-4443-9dbe-15a27f263840,5 rue de Berri 8th arr 75008 Paris France,8.1,Paris,France,48.8722019,2.3030866,Warwick Paris Former Warwick Champs Elysees ,75,
5fddffa6-75af-4ef8-ab9f-039cc19cd52c,Via Albricci 2 4 Milan City Center 20122 Milan Italy,9.0,Milan,Italy,45.4608604,9.1890215,The Square Milano Duomo,233,
d45103d0-b49d-484d-be9e-70a0edf5e9ca,8 Pembridge Garden Kensington and Chelsea London W2 4DU United Kingdom,8.9,London,United Kingdom,51.5095259,-0.1967234,The Laslett,367,
90b4dff3-e284-40be-8d30-15cff93e0a08,Panama Laan 188 196 Zeeburg 1019 AZ Amsterdam Netherlands,8.4,Amsterdam,Netherlands,52.3714428,4.9346331,Hampton by Hilton Amsterdam Centre East,226,
8b01b318-5d30-4660-8785-0c5a7565fdeb,Rec Comtal 16 18 Ciutat Vella 08003 Barcelona Spain,8.8,Barcelona,Spain,41.3896916,2.1798661,Catalonia Born,92,
908fd0d6-77b6-4d90-8da2-b7a2d0e79fc5,K llnerhofgasse 6 01 Innere Stadt 1010 Vienna Austria,9.3,Vienna,Austria,48.2105156,16.3760717,Hollmann Beletage Design Boutique,195,
13b5f85d-32f7-4b3a-8ff0-c0f376cd1a97,41 51 Inverness Terrace Westminster Borough London W2 3JN United Kingdom,8.0,London,United Kingdom,51.5126758,-0.1867828,La Suite West Hyde Park,110,
a5c75241-631d-4032-aa4d-3839fdf43ecd,Amstelstraat 17 Amsterdam City Center 1017 DA Amsterdam Netherlands,7.8,Amsterdam,Netherlands,52.3663466,4.8985764,Hampshire Hotel Rembrandt Square Amsterdam,310,
3276d784-a66a-4544-82a5-0a76a2e19823,34 Lombard Road Battersea London SW11 3RF United Kingdom,8.0,London,United Kingdom,51.4703604,-0.1779869,Rafayel Hotel Spa,293,
e62757a1-96a6-49e8-b885-66f39e985831,Passeig de Gracia 62 Eixample 08007 Barcelona Spain,9.2,Barcelona,Spain,41.3930168,2.1646148,Sixtytwo Hotel,204,
fbc7c85c-24af-4935-8e11-f417ee4338ef,222 Marylebone Road Westminster Borough London NW1 6JQ United Kingdom,9.0,London,United Kingdom,51.519016,-0.166267,Landmark London,107,
831a8284-f381-4cc2-97f3-3dc98110ef19,29 31 rue de Poitou 3rd arr 75003 Paris France,9.1,Paris,France,48.8615843,2.3620652,Hotel du Petit Moulin,122,
0f48e825-30a8-4a86-8874-43901758dc8a,407 Goldhawk Rd Chiswick London W6 0SA United Kingdom,7.8,London,United Kingdom,51.4937409,-0.244896,Chiswick Rooms,159,
879d6bec-6a68-4c72-b1a7-38394b576651,129 Bayswater Road London W2 4RJ United Kingdom,7.8,London,United Kingdom,51.51046,-0.1875844,Hilton London Hyde Park,85,
013f1b97-e848-423b-ba25-366c651e68eb,Taborstra e 12 02 Leopoldstadt 1020 Vienna Austria,9.1,Vienna,Austria,48.2142766,16.3801779,Hotel Stefanie,82,
c07248e1-4c39-4717-b41b-7b37672e1aed,8 Balderton Street Brown Hart Gardens Westminster Borough London W1K 6TF United Kingdom,9.4,London,United Kingdom,51.513055,-0.152257,The Beaumont Hotel,359,
dc1a2ebd-ed3b-43d3-9756-ae8c0f7c3c84,Mallorca 1 23 Sants Montju c 08014 Barcelona Spain,7.6,Barcelona,Spain,41.3792053,2.1427989,Expo Hotel Barcelona,296,
e9416818-65ee-46b0-83f5-0a555d69b3f3,218 220 rue du Faubourg St Honor 8th arr 75008 Paris France,7.3,Paris,France,48.8757155,2.3038781,Royal Garden Champs Elysees,334,
5189c508-3110-48bf-a4be-00864ce81fd9,15 Rue Boissy d Anglas 8th arr 75008 Paris France,8.5,Paris,France,48.868414,2.3213247,Sofitel Paris Le Faubourg,255,
58399e4d-6c00-47f8-ac4b-443c544ffbc6,Via Santo Spirito 20 Milan City Center 20121 Milan Italy,9.2,Milan,Italy,45.470238,9.195347,Hotel Manzoni,381,
8475079a-1901-4da4-9075-e022f4e74fbb,Avenida Diagonal 596 Sarri St Gervasi 08021 Barcelona Spain,8.9,Barcelona,Spain,41.3933943,2.1461315,Vincci Mae,96,
81096b7d-0a7e-4e7f-9d7d-564b10fcb9df,Alzaia Naviglio Grande 8 Navigli 20144 Milan Italy,9.1,Milan,Italy,45.4521067,9.1758135,Maison Borella,276,
53fcf7d7-153e-4d91-8f50-3ecda43a3b41,12 Rue de Louvois 2nd arr 75002 Paris France,9.3,Paris,France,48.8684165,2.336869,Hotel Square Louvois,343,
75d3b08c-1142-4c46-afca-9a80a83f2545,Old Park Lane Westminster Borough London W1K 1LB United Kingdom,9.0,London,United Kingdom,51.5050355,-0.1500864,COMO Metropolitan London,335,
b53c1bd7-2291-4d9a-9529-8c7f27d89f42,Via Laietana 30 Ciutat Vella 08003 Barcelona Spain,8.9,Barcelona,Spain,41.3849695,2.1776631,Grand Hotel Central,230,
d94634dc-38d1-4005-8eff-3c114c633ace,10 Avenue Emile Zola 15th arr 75015 Paris France,8.0,Paris,France,48.8460269,2.2788281,Mercure Paris Tour Eiffel Pont Mirabeau,213,
2bfd420f-d841-4b71-88f0-c468a8b4877e,Neubaug rtel 34 36 07 Neubau 1070 Vienna Austria,8.2,Vienna,Austria,48.2006001,16.3386333,ARCOTEL Wimberger,281,
f4e59d9b-af5e-4358-b4ce-b6c54b94fd4f,15 Rue De La Grande Chaumi re 6th arr 75006 Paris France,8.8,Paris,France,48.8420669,2.3304091,Hotel des Academies et des Arts,215,
54ebd020-330e-44cc-9cbc-3d514cd9f4e0,10 Godliman Street City of London London EC4V 5AJ United Kingdom,8.5,London,United Kingdom,51.5127625,-0.0997157,Grange St Paul s Hotel,374,
0158b771-21d7-4a7c-84a4-e5473430cd73,Imperial Road Hammersmith and Fulham London SW6 2GA United Kingdom,8.3,London,United Kingdom,51.475172,-0.1870629,DoubleTree by Hilton London Chelsea,344,
d700a6b9-658c-4e3d-8d09-68eee3965df9,Sancho de vila 32 34 Sant Mart 08018 Barcelona Spain,8.8,Barcelona,Spain,41.3976233,2.188975,Capri by Fraser Barcelona,179,
9b4896e9-ad30-4eb6-b53a-1e7fe7cf67e3,32 rue des Saints P res 7th arr 75007 Paris France,9.0,Paris,France,48.855263,2.3305901,Acad mie Hotel Saint Germain,398,
23963dc3-018e-4336-8e4d-fd68ad7581de,3 Rue Pergolese 16th arr 75116 Paris France,8.2,Paris,France,48.8756618,2.2863468,L Hotel Pergol se Paris,310,
3a727a60-1ccb-49ca-8423-96dcdb3d72d7,One Eastern Gateway Royal Victoria Dock Newham London E16 1FR United Kingdom,8.7,London,United Kingdom,51.5083719,0.0355768,Aloft London Excel,274,
8b832c4b-488b-4e92-bf28-ef4b1852de4c,10 rue Gager Gabillot 15th arr 75015 Paris France,7.1,Paris,France,48.8376887,2.3063102,Holiday Inn Paris Montparnasse Pasteur,322,
e1baef0b-394f-493f-88d3-9b1a340915b5,Simmeringer Hauptstra e 55 57 11 Simmering 1110 Vienna Austria,8.5,Vienna,Austria,48.1790835,16.4116997,Simm s Hotel,164,
c17ae126-671e-417f-b3d3-2ad6e32cad55,6 Frith Street Soho Westminster Borough London W1D 3JA United Kingdom,9.0,London,United Kingdom,51.5143447,-0.1318157,Hazlitt s,362,
28594e0b-ce7f-40ba-8fc7-b15f71fd6783,12 Rue Jean Goujon 8th arr 75008 Paris France,8.7,Paris,France,48.8665788,2.3084447,Hotel San R gis,169,
df2a135b-d158-4fca-8742-d091e4390e40,86 Quai D Austerlitz 13th arr 75013 Paris France,8.4,Paris,France,48.8427364,2.3672171,Hotel OFF Paris Seine,396,
b6e28c29-89dd-44ac-9716-4584230a58fe,Mallorca 288 Eixample 08037 Barcelona Spain,8.9,Barcelona,Spain,41.3962658,2.1662153,Room Mate Carla,120,
cd7069e4-d5b8-44bb-83e2-f466be6ddb16,Rambla Catalunya 104 Eixample 08008 Barcelona Spain,8.8,Barcelona,Spain,41.3941625,2.1597836,Hotel Murmuri Barcelona,91,
215dc081-206e-476f-8c9f-5cea732259d3,C rsega 289 Eixample 08008 Barcelona Spain,9.1,Barcelona,Spain,41.3944574,2.1564353,Ohla Eixample,235,
e4b6960d-0e31-480b-ac86-19a64fdbefba,11 Knightsbridge Westminster Borough London SW1X 7LY United Kingdom,9.0,London,United Kingdom,51.502485,-0.1539265,The Wellesley Knightsbridge a Luxury Collection Hotel London,240,
a3a3d346-eefc-4494-8b7e-41299e2f5d89,23 Mecklenburgh Square Camden London WC1N 2AD United Kingdom,8.5,London,United Kingdom,51.525535,-0.1180354,Goodenough Club,114,
ce261728-f518-4b4c-bc00-ec8621255108,17 Avenue Kl ber 16th arr 75016 Paris France,8.7,Paris,France,48.8713239,2.2937849,Hotel Raphael,199,
c5bc48e8-d736-493d-b908-409185325a06,Aribau 33 Eixample 08011 Barcelona Spain,8.0,Barcelona,Spain,41.3873478,2.1603987,Axel Hotel Barcelona Urban Spa Adults Only,294,
dc716416-72fb-466a-be10-972a221ec258,Herengracht 519 525 Amsterdam City Center 1017 BV Amsterdam Netherlands,9.2,Amsterdam,Netherlands,52.3653868,4.8931979,Banks Mansion All Inclusive Hotel,156,
ab58edbe-03db-4162-ab6b-f5d471c7dfa0,7 Western Gateway Royal Victoria Dock Newham London E16 1AA United Kingdom,8.5,London,United Kingdom,51.5077198,0.0229805,Novotel London Excel,86,
95f5c7fa-ee13-4618-9ff5-477825abf284,Via Pietro Calvi 32 P Vittoria 20129 Milan Italy,8.1,Milan,Italy,45.463135,9.2102,Hotel Vittoria,231,
1ac2e17f-ee76-4311-98a8-b007603e4ec8,252 High Holborn Holborn Camden London WC1V 7EN United Kingdom,9.4,London,United Kingdom,51.5173303,-0.1180966,Rosewood London,103,
cdf4a016-1810-4df2-9c0c-70fd54e477e1,1 2 Serjeant s Inn Fleet Street City of London London EC4Y 1LL United Kingdom,9.2,London,United Kingdom,51.5137335,-0.1087512,Apex Temple Court Hotel,74,
95c8f008-5823-4f35-be9e-13009f4cbb69,Jan Luijkenstraat 76 Oud Zuid 1071 CT Amsterdam Netherlands,8.8,Amsterdam,Netherlands,52.3595919,4.8801587,Hotel JL No76,163,
711bc0e9-e627-4f6d-a7a4-ff3fa3801f67,4 rue d Artois 8th arr 75008 Paris France,8.9,Paris,France,48.8723844,2.3088663,Le A,145,
49331177-e91d-45de-b51c-c52159b7b8f4,16 rue d Edimbourg 8th arr 75008 Paris France,9.1,Paris,France,48.8795369,2.3202966,Idol Hotel,87,
1596d023-1073-4e32-bf96-ef636b813827,117 Rue Lauriston 16th arr 75116 Paris France,7.9,Paris,France,48.8663359,2.2867935,Le Dokhan s a Tribute Portfolio Hotel,289,
df32b9bc-21dc-438c-bbaf-2b65275b053f,230 A Mile End Road Tower Hamlets London E1 4LJ United Kingdom,7.4,London,United Kingdom,51.5215508,-0.0469238,London Suites,229,
3b495495-0730-473a-9636-79c8c4222353,Muntaner 505 Sarri St Gervasi 08022 Barcelona Spain,8.2,Barcelona,Spain,41.4034965,2.1370426,Catalonia Barcelona 505,124,
acbbce72-c2fe-4d58-90bc-71f031c1a043,9 rue de la Michodi re 2nd arr 75002 Paris France,8.6,Paris,France,48.8696173,2.3346428,Golden Tulip Opera de Noailles,278,
9127ee07-499f-4894-adfc-b4186a3690e3,Las Ramblas 117 Ciutat Vella 08002 Barcelona Spain,8.4,Barcelona,Spain,41.3842838,2.1707092,Royal Ramblas,331,
010b17c4-d95f-4950-ad59-72baec06daa0,Aldwych Westminster Borough London WC2B 4DD United Kingdom,8.4,London,United Kingdom,51.5131979,-0.1174504,The Waldorf Hilton,378,
3a9a9d28-1fc6-4cca-90a0-e5ee78c9eb99,101 Knightsbridge Westminster Borough London SW1X 7RN United Kingdom,8.2,London,United Kingdom,51.5014191,-0.1625805,The Park Tower Knightsbridge a Luxury Collection Hotel,282,
706fae0c-f7bf-4ba3-8623-5dccbc4eecd0,15 Rue Dupleix 15th arr 75015 Paris France,8.8,Paris,France,48.8516619,2.2979395,Le Marquis Eiffel,173,
13e650e3-57a3-4a63-8ae8-f6e9dd7e8322,Via Senato 5 Milan City Center 20121 Milan Italy,8.8,Milan,Italy,45.4691663,9.1984454,Baglioni Hotel Carlton The Leading Hotels of the World,243,
333d554f-1006-40b4-bf57-484dca262331,Petersplatz 9 01 Innere Stadt 1010 Vienna Austria,8.5,Vienna,Austria,48.2097026,16.3703902,Hotel Wandl,176,
b2135cbc-baf3-4824-8ac7-2c422109b6cc,368 370 Green Lanes London N4 1DA United Kingdom,7.5,London,United Kingdom,51.5743549,-0.0977567,United Lodge Hotel and Apartments,303,
7f1d676f-8745-4f36-b167-9e9d72e0c806,78 82 Westbourne Terrace Westminster Borough London W2 6QA United Kingdom,7.5,London,United Kingdom,51.5157316,-0.1802179,Park Grand London Hyde Park,223,
6a820693-5751-4080-8efd-e6721457cf7a,15 Place Vend me 1st arr 75001 Paris France,9.8,Paris,France,48.8679466,2.3289593,Ritz Paris,54,
cb1bf77a-c6c8-42e9-ab48-c6ca1c5420f0,5 Fairmont Avenue Canary Wharf Tower Hamlets London E14 9JB United Kingdom,9.0,London,United Kingdom,51.5065578,-0.004514,Radisson Blu Edwardian New Providence Wharf,390,
70449e10-2685-4a40-babc-f002a794a0fe,Handelskai 269 02 Leopoldstadt 1020 Vienna Austria,8.4,Vienna,Austria,48.2140659,16.4217627,Hilton Vienna Danube Waterfront,158,
d70f3014-480a-42e1-af4d-3fc14291a417,Linzer Stra e 165 14 Penzing 1140 Vienna Austria,8.0,Vienna,Austria,48.1940487,16.2971831,Hotel Kavalier,393,
d73411ec-65fe-4b3c-943c-bb094b02251e,Gutheil Schoder Gasse 7B 10 Favoriten 1100 Vienna Austria,8.3,Vienna,Austria,48.1629737,16.3404024,Austria Trend Hotel Bosei Wien,62,
f2b500de-7399-4f01-9172-e09931d37643,Hafnersteig 7 01 Innere Stadt 1010 Vienna Austria,8.7,Vienna,Austria,48.2112491,16.3776519,Alma Boutique Hotel,128,
72a9b65f-301d-4320-a964-6c33e98cefc3,10 Wardour Street Leicester Square Westminster Borough London W1D 6QF United Kingdom,8.4,London,United Kingdom,51.510843,-0.1314287,W London Leicester Square,53,
176b6846-ac2d-4a70-8e88-3fc9be988ea6,Prinsengracht 587 Amsterdam City Center 1067 HT Amsterdam Netherlands,9.3,Amsterdam,Netherlands,52.3678368,4.8830788,Andaz Amsterdam Prinsengracht A Hyatt Hotel,253,
0fdc4adf-6f93-4a2a-81cf-d0cf63c3a82a,Via Baracchini 12 Milan City Center 20123 Milan Italy,8.3,Milan,Italy,45.461177,9.191047,Brunelleschi Hotel,193,
62acef79-8f12-4126-9903-9cd004099e3c,23 25 rue de Pont Neuf 1st arr 75001 Paris France,8.9,Paris,France,48.8606187,2.344401,Maison Albar Hotel Paris C line,176,
2f0e2c3e-0abb-4f4d-b9ca-949fa2c2aef9,3 Rue Christine 6th arr 75006 Paris France,9.1,Paris,France,48.8542454,2.339956,Relais Christine,211,
63ef44ca-2b1c-4485-b7aa-ed2a18f4d512,1 5 Passage Ruelle 18th arr 75018 Paris France,7.2,Paris,France,48.88657,2.3588332,Kube Hotel Ice Bar,395,
c8790604-ec06-4e6a-b0a8-058046149b0c,2 5 Montague Street Bloomsbury Camden London WC1B 5BU United Kingdom,7.9,London,United Kingdom,51.5203469,-0.1260893,Grange White Hall Hotel,82,
6d4778a4-7cfc-4378-9271-f75e9a54a37d,64 76 Hendon Way London NW2 2NL United Kingdom,7.9,London,United Kingdom,51.5634756,-0.2042758,Best Western Palm Hotel,341,
58bd3d55-de13-4756-83d0-7e578308633a,62 Rue Saint Dominique 7th arr 75007 Paris France,8.7,Paris,France,48.8599998,2.3087425,Hotel Saint Dominique,214,
