country,city,rate,uid,address,name,price,thumbnail
France,Paris,0.3,ad141f0a-e94a-428f-9ec6-a6ef5ea7d276,15 Quai Saint Michel 5th arr 75005 Paris France,Hotel Les Rives de Notre Dame,268,
France,Paris,0.3,c80fcde5-cd09-43a5-bc39-9cd0efee39c2,8 rue Chambiges 8th arr 75008 Paris France,Chambiges Elys es,377,
France,Paris,0.3,daf3ba98-e23c-4c40-9fa7-4bbcdb2597fd,49 Rue La Fayette 9th arr 75009 Paris France,Best Western Premier Op ra Faubourg Ex Hotel Jules ,229,
France,Paris,0.3,eb4e0072-4ab9-4e0b-9261-4220251abe9c,8 Rue De Bellechasse 7th arr 75007 Paris France,H tel Le Bellechasse Saint Germain,132,
France,Paris,0.2,19bfb810-bd64-4f97-8c06-334ef3a4b510,92 rue de Vaugirard 6th arr 75006 Paris France,Holiday Inn Paris Saint Germain des Pr s,267,
France,Paris,0.2,4936384c-41cd-41ca-bc24-701d80c0c6f2,11 rue Paul Baudry 8th arr 75008 Paris France,H tel Le Marianne,365,
France,Paris,0.2,7a6f3fbe-3ad4-4247-9013-d80a3ae2b100,1 Rue Scribe 9th arr 75009 Paris France,Hotel Scribe Paris Opera by Sofitel,40,
France,Paris,0.2,cb000e95-74b2-4f91-a02b-9816e0abbf26,37 Avenue De La Motte Picquet 7th arr 75007 Paris France,H tel Le Walt,44,
France,Paris,0.2,fc5c668e-2a3c-47e2-a691-9f08aad2fd5c,19 Rue Vernet 8th arr 75008 Paris France,Amarante Champs Elys es,357,
France,Paris,0.1,137e7b0b-b89a-4ab7-a295-6c81e8ccfea5,167 rue de Rome 17th arr 75017 Paris France,Villa Eugenie,141,
France,Paris,0.1,311b388c-6cb1-42b3-ae1c-2fb8611849de,30 Rue La P rouse 16th arr 75016 Paris France,Majestic Hotel Spa,262,
France,Paris,0.1,3634b327-474b-4071-9e9d-6e223d1efa75,7 rue du G n ral de Larminat 15th arr 75015 Paris France,Hotel Ares Eiffel,312,
France,Paris,0.1,4a5af39f-5227-4a1d-8fd6-042e274f63b3,18 Rue d Antin 2nd arr 75002 Paris France,H tel Horset Op ra Best Western Premier Collection,118,
France,Paris,0.1,5324b024-1e1a-4851-a6b3-f875c626f6cc,8 rue Laferriere 9th arr 75009 Paris France,H tel Arvor Saint Georges,384,
France,Paris,0.1,6d91e323-8ab8-413c-9290-acd46e13f4b5,61 rue de la Voute 12th arr 75012 Paris France,Best Western Plus 61 Paris Nation Hotel,111,
France,Paris,0.1,bf5f84ac-966d-4ad0-a52e-40ccffd2c90f,4 rue Danton 6th arr 75006 Paris France,Holiday Inn Paris Notre Dame,373,
France,Paris,0.1,ce31fe17-202f-4d5a-bd8f-45b53abbe4b9,11 rue du 8 Mai 1945 10th arr 75010 Paris France,Le Marcel,324,
France,Paris,0.1,e65f84e9-a11a-4abb-abb5-39e5db06d3fe,2 Rue Duperr 9th arr 75009 Paris France,La Villa Royale,330,
France,Paris,0.1,ee8fd373-d365-44fc-9b90-39e6e6400cc1,3 Rue Abb De L Ep e 5th arr 75005 Paris France,Relais Saint Jacques,200,
France,Paris,0.0,95669653-26ac-4138-a059-46fc0a54799e,6 Rue Lecluse 17th arr 75017 Paris France,B Montmartre,83,
France,Paris,0.0,a402630f-2425-44b0-8e1e-6f3836b1eb99,202 rue de Rivoli 1st arr 75001 Paris France,Saint James Albany Paris Hotel Spa,262,
France,Paris,0.0,dcce4795-b323-4060-b76f-3a2660992d45,12 Boulevard Haussmann 9th arr 75009 Paris France,Millennium Hotel Paris Opera,6,
Spain,Barcelona,5.0,28479092-fd2e-4a4e-b1ff-77845d283fe0,Villarroel 106 Eixample 08011 Barcelona Spain,Acevi Villarroel,197,
Spain,Barcelona,5.0,32782661-5457-4479-bdf1-64b4501b80c2,Loreto 21 25 Les Corts 08029 Barcelona Spain,Hotel Derby,34,
Spain,Barcelona,5.0,55818fde-c60d-423c-bf76-60279cc36b68,Avenida Diagonal 568 Sarri St Gervasi 08021 Barcelona Spain,Wilson Boutique Hotel,195,
Spain,Barcelona,5.0,6e511cb9-70d7-4414-b04f-e1b47a7fa5c6,277 Carrer de Proven a Eixample 08037 Barcelona Spain,The One Barcelona GL,228,
Spain,Barcelona,5.0,90a55fa6-ba30-48d8-869f-2eee2d769a5f,Avenida Litoral 10 Ciutat Vella 08005 Barcelona Spain,Pullman Barcelona Skipper,100,
Spain,Barcelona,5.0,df30ecc0-86c1-4e09-9644-728da54095b5,Mallorca 288 Eixample 08037 Barcelona Spain,Room Mate Carla,377,
Spain,Barcelona,5.0,e047f913-3f44-4dd3-a137-e94280f7ee43,Calabria 115 117 Eixample 08015 Barcelona Spain,Hotel Villa Emilia,245,
Spain,Barcelona,4.9,9634211a-4adf-4de6-aaf3-593f3bd625eb,Joan G ell 207 211 Les Corts 08028 Barcelona Spain,Aparthotel Atenea Barcelona,284,
Spain,Barcelona,4.9,9819ba3b-945d-473f-ad42-663dbe4a9525,Palaud ries 26 Sants Montju c 08004 Barcelona Spain,Hotel Grums Barcelona,290,
Spain,Barcelona,4.8,06669729-31a8-43bd-b911-bdd5307a87a7,Pau Claris 150 Eixample 08009 Barcelona Spain,Claris Hotel Spa GL,43,
Spain,Barcelona,4.8,694f7aa0-ae69-494c-bca1-0b54c06a4002,Diputacion 250 Eixample 08007 Barcelona Spain,Petit Palace Museum,344,
Spain,Barcelona,4.8,fe9e793c-2d69-4c1a-b5f4-32a06f6b5dbb,Doctor Carulla 25 Sarri St Gervasi 08017 Barcelona Spain,Primero Primera,13,
Spain,Barcelona,4.7,87f7a31f-a78f-4068-a3b0-c888fa3d26c2,234 Diputacio Eixample 08007 Barcelona Spain,Sansi Diputacio,66,
Spain,Barcelona,4.6,26d94b11-d168-4b2c-856c-ec3da7f47afc,Ronda Sant Pere 32 Eixample 08010 Barcelona Spain,Vincci Gala,86,
Spain,Barcelona,4.6,f98d932d-b504-49f9-ac9c-cb7a0fac6dea,Pla a Urquinaona 2 Eixample 08010 Barcelona Spain,H10 Urquinaona Plaza,123,
Spain,Barcelona,4.5,9b73f2bc-56b4-483b-ab0d-83fa5beb16d9,Plaza de Catalunya 19 Ciutat Vella 08002 Barcelona Spain,Olivia Plaza Hotel,358,
Spain,Barcelona,4.5,a228dfea-5beb-4a22-b3f1-c2725b272dd0,Bergara 11 Eixample 08002 Barcelona Spain,Catalonia Plaza Catalunya,222,
Spain,Barcelona,4.4,0a4906c5-93d6-4a08-8e36-a9954622d75e,Moll de Barcelona WTC Ciutat Vella 08039 Barcelona Spain,Eurostars Grand Marina Hotel GL,267,
Spain,Barcelona,4.4,14753051-aec3-45e5-a8cc-80bcd8bf075e,Mallorca 269 271 Eixample 08008 Barcelona Spain,Alma Barcelona GL,261,
Spain,Barcelona,4.4,1b5adb4c-e248-494a-b926-2438328c08c4,Jaume I 6 Ciutat Vella 08002 Barcelona Spain,Gran Hotel Barcino,330,
Spain,Barcelona,4.4,a71671a9-dfe5-4d4c-a229-271d84f417f1,La Rambla 22 24 Ciutat Vella 08002 Barcelona Spain,Eurostars Ramblas,226,
Spain,Barcelona,4.3,0003572b-dbb9-461e-9d49-ede0f797bf7e,Valencia 157 Eixample 08011 Barcelona Spain,Sunotel Club Central,158,
Spain,Barcelona,4.3,780dc615-f8c0-463c-8854-66359fc4176a,Mallorca 216 Eixample 08008 Barcelona Spain,Hotel Balmes,271,
Spain,Barcelona,4.3,bb40a822-2c33-430a-9583-1fa1b7a30e19,Calabria 90 92 Eixample 08015 Barcelona Spain,TWO Hotel Barcelona by Axel 4 Sup Adults Only,121,
Spain,Barcelona,4.1,0cac3477-b845-4df6-ad73-b6a8ae043510,Avenida Diagonal 201 Sant Mart 08018 Barcelona Spain,Novotel Barcelona City,252,
Spain,Barcelona,4.1,4b42f9c6-8cff-42c2-bd0f-95b0034e6562,Espronceda 6 Sant Mart 08005 Barcelona Spain,NH Hesperia Barcelona del Mar,261,
Spain,Barcelona,4.1,63ef7d35-95e6-4ce8-964b-ecd5b52b358f,Carrer de Arag 271 Eixample 08007 Barcelona Spain,Room Mate Anna,54,
Spain,Barcelona,4.1,765d1676-3fa2-4e15-8d6b-a1f2f5ecf755,Consell de Cent 51 53 Sants Montju c 08014 Barcelona Spain,Pestana Arena Barcelona,84,
Spain,Barcelona,4.1,829a60a8-5ebb-4d16-a6fa-04d2462ffd82,Pla a Rosa dels Vents 1 Passeig Joan de Borbo Ciutat Vella 08039 Barcelona Spain,W Barcelona,394,
Spain,Barcelona,4.1,85811db3-7f9d-423b-9e88-bf68bb6eb4dc,D u i Mata 66 99 Les Corts 08029 Barcelona Spain,NH Collection Barcelona Constanza,29,
Spain,Barcelona,4.1,d365d637-3d61-429b-a68e-8756ee5ac299,Proven als 10 Sant Mart 08019 Barcelona Spain,Attica 21 Barcelona Mar,46,
Spain,Barcelona,4.0,7b355b74-f1d6-4c4c-8bd8-17e2776090a4,Paseo de Gracia 73 Eixample 08008 Barcelona Spain,Condes de Barcelona,329,
Spain,Barcelona,3.9,bd2238c8-f82d-4514-824f-0990a74fa3a2,Arcs 10 Ciutat Vella 08002 Barcelona Spain,Catalonia Catedral,190,
Spain,Barcelona,3.9,c69d2a75-dfd0-4c17-816b-b7dd7659dd5a,Nicaragua 47 Sants Montju c 08029 Barcelona Spain,Acta CITY47,105,
Spain,Barcelona,3.8,2cb6f6b7-6b84-4e02-911a-1a3e774939fb,Carretera Vallvidrera Tibidabo 83 93 Horta Guinard 08035 Barcelona Spain,Gran Hotel La Florida,264,
Spain,Barcelona,3.8,d8cda981-6476-4d87-9db7-518261773efa,Avenida Marqu s de l Argentera 4 Ciutat Vella 08003 Barcelona Spain,Hotel Ciutadella Barcelona,270,
Spain,Barcelona,3.8,e431a393-7898-4551-86d0-11faea9d41d7,Ausi s Marc 34 Eixample 08010 Barcelona Spain,Room Mate Gerard,188,
Spain,Barcelona,3.7,9f6a3a80-de50-4784-a07e-994d45c736e8,Travessera de les Corts 150 152 Les Corts 08028 Barcelona Spain,NH Barcelona Stadium,301,
Spain,Barcelona,3.7,c86f3f6a-5dd3-4cb2-bfdf-4d9b719e988d,Consell de Cent 498 500 Eixample 08013 Barcelona Spain,Eurostars Monumental,101,
Spain,Barcelona,3.7,e17298fa-b83d-4720-ad37-222684493edc,Avenida Bogatell 64 68 Sant Mart 08005 Barcelona Spain,H10 Marina Barcelona,58,
Spain,Barcelona,3.6,1eadde21-0339-4d04-a3f2-8e49709ea979,Pla a de Llevant s n Sant Mart 08019 Barcelona Spain,Hotel SB Diagonal Zero Barcelona 4 Sup,265,
Spain,Barcelona,3.6,4eb6d767-292b-43fb-ae8b-c09481d2c0e2,Caspe 103 Eixample 08013 Barcelona Spain,Ayre Hotel Caspe,85,
Spain,Barcelona,3.6,6657a061-0d4e-4934-b6c6-7449375f0a6f,Dels Lledo 7 Ciutat Vella 08003 Barcelona Spain,Mercer Hotel Barcelona,313,
Spain,Barcelona,3.5,0028f651-9768-487b-a5b4-76ec8064f927,Avenida Diagonal 205 Sant Mart 08018 Barcelona Spain,The Gates Diagonal Barcelona,247,
Spain,Barcelona,3.5,bbd62c6c-e33f-4cc7-8d06-85d5c4b25d1d,Avenida Diagonal 661 671 Les Corts 08028 Barcelona Spain,Fairmont Rey Juan Carlos I,17,
Spain,Barcelona,3.5,c08e02b6-c26d-439f-b513-ba1984e9b399,Nou de la Rambla 36 Ciutat Vella 08001 Barcelona Spain,Onix Liceo,365,
Spain,Barcelona,3.4,00fb4f5d-c25a-4565-9404-559e61a68b18,Putget 68 Sarri St Gervasi 08023 Barcelona Spain,Catalonia Park Putxet,280,
Spain,Barcelona,3.4,eab81196-6021-4fe3-92d9-9611b60a6c6b,Paseo Garc a Faria 37 47 Sant Mart 08019 Barcelona Spain,Occidental Atenea Mar Adults Only,323,
Spain,Barcelona,3.4,f77be265-42d9-4809-a8ef-c77fbc53eef1,Gran Via 605 Eixample 08007 Barcelona Spain,Avenida Palace,219,
Spain,Barcelona,3.3,04f6f131-fd6a-47c1-a784-b7f0fcb8fb0c,Gran V a De Les Corts Catalanes 570 Eixample 08011 Barcelona Spain,Sunotel Central,182,
Spain,Barcelona,3.3,0d374813-6d09-4789-8f6b-725dfec72b1a,Plaza Carlos Iba ez 3 Sants Montju c 08038 Barcelona Spain,Hotel Miramar Barcelona GL,142,
Spain,Barcelona,3.3,3ba62856-37b6-4e66-a823-a0de21116cfb,Sancho de vila 32 34 Sant Mart 08018 Barcelona Spain,Capri by Fraser Barcelona,120,
Spain,Barcelona,3.2,78860aeb-e270-4212-9f5c-59751f82c7ef,Capellans 4 Ciutat Vella 08002 Barcelona Spain,Hotel Barcelona Catedral,129,
Spain,Barcelona,3.2,7f6bb545-ea4e-4441-b47e-84a058bcf7f4,Magdalenes 13 15 Ciutat Vella 08002 Barcelona Spain,Catalonia Magdalenes,171,
Spain,Barcelona,3.2,a6e0c961-3e5c-40a1-958f-c5b87d804b7f,Pallars 121 125 Sant Mart 08018 Barcelona Spain,Hotel Spa Villa Olimpica Suites,200,
Spain,Barcelona,3.2,e31c4e8d-b978-472c-bd65-5d4f5875ef08,Ample 1 Pla a Duc de Medinaceli Ciutat Vella 08002 Barcelona Spain,Catalonia Port,338,
Spain,Barcelona,3.1,139d3ac5-aaa2-4cd1-ae65-851d6a6ef36a,Pau Claris 179 Eixample 08037 Barcelona Spain,H10 Casa Mimosa 4 Sup,240,
Spain,Barcelona,3.1,fd80cb74-4063-40cd-afee-943352340703,Gran V a de les Corts Catalanes 670 Eixample 08010 Barcelona Spain,Cotton House Hotel Autograph Collection,193,
Spain,Barcelona,3.0,35679c6f-e878-4e5b-a7c7-9b27f46ed607,Balmes 103 105 Eixample 08008 Barcelona Spain,Hotel Barcelona Center,135,
Spain,Barcelona,3.0,46997f1f-adc9-4119-9872-4ff352d8f8a7,C rsega 289 Eixample 08008 Barcelona Spain,Ohla Eixample,19,
Spain,Barcelona,3.0,94b4aca1-1839-45af-b382-42b0c612ba0d,Manuel Girona 7 21 Sarri St Gervasi 08034 Barcelona Spain,Upper Diagonal,98,
Spain,Barcelona,3.0,cc578dd2-3e47-45e3-9a52-dae0076d1952,Santal 8 Sarri St Gervasi 08021 Barcelona Spain,Zenit Barcelona,36,
Spain,Barcelona,3.0,ecb1ef44-1fee-4f39-8940-84cb6fe8da91,Guillem Tell 49 Sarri St Gervasi 08006 Barcelona Spain,Pol Grace Hotel,327,
Spain,Barcelona,3.0,f5a08992-12f8-4a28-9aa9-f2c7b34000c4,Marina 19 21 08005 Barcelona Spain,Hotel Arts Barcelona,294,
Spain,Barcelona,2.9,0fd91077-72a1-4cc3-83af-6ef88df174c3,Aribau 33 Eixample 08011 Barcelona Spain,Axel Hotel Barcelona Urban Spa Adults Only,172,
Spain,Barcelona,2.9,6fbdbfa4-3145-4dc5-a16e-9f512d389309,Gran Via Corts Catalanes 656 Eixample 08010 Barcelona Spain,Acta Atrium Palace,189,
Spain,Barcelona,2.9,c4f2586f-db49-47b6-bdfa-7b56e9b16fd5,Mallorca 1 23 Sants Montju c 08014 Barcelona Spain,Expo Hotel Barcelona,229,
Spain,Barcelona,2.8,8186c96b-06f7-4955-ba92-ac3bafc74d4f,Aribau 54 Eixample 08011 Barcelona Spain,Cram,166,
Spain,Barcelona,2.8,f7161dd8-a720-489f-8808-d5811df996ef,Avenida Roma 2 4 Sants Montju c 08014 Barcelona Spain,Gran Hotel Torre Catalunya,117,
Spain,Barcelona,2.7,2f2b2ae7-6f1a-4b29-9eae-cdb11b16aa93,Gran V a de les Corts Catalanes 322 Sants Montju c 08004 Barcelona Spain,Ayre Hotel Gran V a,147,
Spain,Barcelona,2.7,36d18673-4ce9-42cf-8373-5e4940da29f6,Paseo Taulat 278 Sant Mart 08019 Barcelona Spain,AC Hotel Barcelona Forum a Marriott Lifestyle Hotel,120,
Spain,Barcelona,2.7,564e7284-b2f7-4a95-b3db-63110e55221b,Vilamari 34 36 Eixample 08015 Barcelona Spain,Hotel Vilamar ,6,
Spain,Barcelona,2.7,b1ade1c3-1c06-4eaf-a92d-64a2b9e49435,Avinguda Paral lel 76 78 Ciutat Vella 08001 Barcelona Spain,Hotel Barcelona Universal,135,
Spain,Barcelona,2.7,df62b870-0a64-41cc-a760-6a454007e4d8,Plaza Espa a 6 8 Sants Montju c 08014 Barcelona Spain,Catalonia Barcelona Plaza,125,
Spain,Barcelona,2.6,0eabc24e-fe38-42dc-869d-1ef7aab07661,Avenida Paralelo 57 59 Sants Montju c 08004 Barcelona Spain,Tryp Barcelona Apolo Hotel,323,
Spain,Barcelona,2.6,39eafdf2-6a4c-45f9-8e7a-696f771cb7b0,V a Augusta 127 Sarri St Gervasi 08006 Barcelona Spain,Mercure Barcelona Condor,190,
Spain,Barcelona,2.6,6bb74d10-d5b8-46b8-8255-94d518d84e7e,Boquer a 10 Ciutat Vella 08002 Barcelona Spain,Petit Palace Boqueria Garden,156,
Spain,Barcelona,2.6,aa62b80d-9d76-43e1-b551-6ae033bd3b98,Mallorca 251 Eixample 08008 Barcelona Spain,Alexandra Barcelona A DoubleTree by Hilton,133,
Spain,Barcelona,2.5,0fa51ab2-aec7-4e02-8df8-197fba5cbf14,Ronda Sant Pere 9 Eixample 08010 Barcelona Spain,Catalonia Square 4 Sup,240,
Spain,Barcelona,2.5,3453833f-2981-4706-90e9-275dd11451a9,Girona 158 Eixample 08037 Barcelona Spain,Hotel Well and Come,47,
Spain,Barcelona,2.4,290c2a73-6107-4e42-94a2-055073e56884,Passeig de Gracia 62 Eixample 08007 Barcelona Spain,Sixtytwo Hotel,346,
Spain,Barcelona,2.4,3af72abb-592f-4076-aa17-73540848c097,Pelai 28 Ciutat Vella 08002 Barcelona Spain,Catalonia Ramblas 4 Sup,107,
Spain,Barcelona,2.4,77b8c1ce-deb7-4469-bf43-c946b7c61f88,Via Laietana 17 Ciutat Vella 08003 Barcelona Spain,Exe Laietana Palace,301,
Spain,Barcelona,2.4,7fc8cfee-ac48-4c22-a696-f91eaad33c2b,V a Laietana 69 Ciutat Vella 08003 Barcelona Spain,H10 Cubik 4 Sup,218,
Spain,Barcelona,2.4,def201ee-8c43-4980-9697-c8015ffc9628,Mallorca 178 Eixample 08036 Barcelona Spain,The Corner Hotel,370,
Spain,Barcelona,2.3,238085bc-5ded-4714-b616-dddd29b250c7,Muntaner 212 Eixample 08036 Barcelona Spain,Guitart Grand Passage,99,
Spain,Barcelona,2.3,5bdffa1a-962b-47eb-9269-f8f965648a35,Avenida Diagonal 596 Sarri St Gervasi 08021 Barcelona Spain,Vincci Mae,358,
Spain,Barcelona,2.3,6bbe6775-5edd-4b6c-94eb-785967d5a380,Rambla Catalunya 26 Eixample 08007 Barcelona Spain,NH Collection Barcelona Gran Hotel Calder n,102,
Spain,Barcelona,2.3,8177e9d6-41b6-4a30-8022-e1c13801d9b6,Via Laietana 49 Ciutat Vella 08003 Barcelona Spain,Ohla Barcelona,399,
Spain,Barcelona,2.3,bc717afb-d4a4-40a7-98fb-81cb2e281411,Sant Pau 9 11 Ciutat Vella 08001 Barcelona Spain,Hotel Espa a Ramblas,280,
Spain,Barcelona,2.3,f5cd25a8-a0da-47ac-99a8-95757125e049,Josep Pla 69 Sant Mart 08019 Barcelona Spain,Vincci Bit,27,
Spain,Barcelona,2.2,2b414b90-0a79-4146-a12b-bb376edf6438,Calle K s n Entrada principal Mercabarna Sants Montju c 08040 Barcelona Spain,Hotel Best Western PLUS Alfa Aeropuerto,362,
Spain,Barcelona,2.2,9de02d5b-1542-4e1f-9236-755f4ee2a02a,Ramon Turr 196 198 Sant Mart 08005 Barcelona Spain,Ilunion Barcelona,264,
Spain,Barcelona,2.2,a69a8c64-0fa4-489c-9667-255cb783815f,Rosell n 174 176 Eixample 08036 Barcelona Spain,Bcn Urban Hotels Gran Rosellon,193,
Spain,Barcelona,2.2,a8ed1511-1dc9-4ed9-8242-403cc8a251b5,Avinguda Icaria 195 Sant Mart 08005 Barcelona Spain,Hotel SB Icaria Barcelona,388,
Spain,Barcelona,2.0,0dd1cff4-d367-4bc9-9ede-df4bd35df1b7,La Rambla 128 Ciutat Vella 08002 Barcelona Spain,Hotel Serhs Rivoli Rambla,157,
Spain,Barcelona,2.0,730800dd-3db5-40dd-b532-bbdc76ff6832,Roger de Lluria 16 18 Eixample 08010 Barcelona Spain,Negresco Princess 4 Sup,130,
Spain,Barcelona,2.0,77cb5c91-033a-4d93-a0e4-93ed5a2776b0,Rec Comtal 16 18 Ciutat Vella 08003 Barcelona Spain,Catalonia Born,129,
Spain,Barcelona,2.0,804ca64e-c795-4b99-aa54-53639033d71e,Pelayo 14 Ciutat Vella 08001 Barcelona Spain,Hotel Midmost,197,
Spain,Barcelona,2.0,9578ce67-e875-4b48-b3c3-c726ee5a4788,Paseo Garc a I Faria 69 71 Sant Mart 08019 Barcelona Spain,Hotel Front Maritim,249,
Spain,Barcelona,1.9,07702366-a94f-43a3-b897-7bccd3456181,Mallorca 181 Eixample 08036 Barcelona Spain,Best Western Premier Hotel Dante,8,
Spain,Barcelona,1.9,597d552f-a020-43ac-982d-ba97386e5b16,Diputaci 195 Eixample 08011 Barcelona Spain,Ako Suites Hotel,12,
Spain,Barcelona,1.9,6e3ba6a3-6d67-4fd4-989e-afa6e7a3e736,Rossell 390 Eixample 08025 Barcelona Spain,Ayre Hotel Rosell n,297,
Spain,Barcelona,1.8,041c863b-c4ef-463b-bc78-e3b1470b0e2f,Balmes 142 146 Eixample 08008 Barcelona Spain,Catalonia Diagonal Centro,118,
Spain,Barcelona,1.8,59bfa1e9-b59e-4c8d-9237-d36b299b0f64,Rambla Catalunya 7 9 Eixample 08007 Barcelona Spain,H10 Metropolitan 4 Sup,324,
Spain,Barcelona,1.8,71437fb4-7a15-4fc5-913c-6982b07c4ab3,Enric Granados 62 64 Eixample 08008 Barcelona Spain,H10 Art Gallery 4 Sup,398,
Spain,Barcelona,1.8,b8caf994-1238-4947-a436-a2e0df784546,Duc De Medinaceli 8 Ciutat Vella 08002 Barcelona Spain,Medinaceli,12,
Spain,Barcelona,1.7,011f6ab2-2707-4d2e-a725-191e2df6f887,Avinguda Catedral 7 Ciutat Vella 08002 Barcelona Spain,Col n Hotel Barcelona,264,
Spain,Barcelona,1.7,2b14a46f-2f90-413c-9357-ff4fd701f074,Cardenal Reig 11 Les Corts 08028 Barcelona Spain,Senator Barcelona Spa Hotel,374,
Spain,Barcelona,1.6,1cca433e-da92-45a1-99fa-124f6b533a73,Passeig de Sant Antoni 36 40 Sants Montju c 08014 Barcelona Spain,AC Hotel Sants a Marriott Lifestyle Hotel,139,
Spain,Barcelona,1.6,3fca5bfd-fece-4579-ad78-9d40338004bd,Pintor Fortuny 13 Ciutat Vella 08001 Barcelona Spain,Silken Ramblas,317,
Spain,Barcelona,1.6,8fbf3079-69bc-49ef-9102-57e74a814256,Avenida Diagonal 570 Sarri St Gervasi 08021 Barcelona Spain,NH Hesperia Barcelona Presidente,112,
Spain,Barcelona,1.6,d4783184-ff4f-4fc2-bb91-9395874b5b29,Sabino de Arana 22 24 Les Corts 08028 Barcelona Spain,Catalonia Rigoletto,120,
Spain,Barcelona,1.6,e2afffd6-9b19-44f3-a69f-a68e1d84ea94,Gran Via 550 Eixample 08011 Barcelona Spain,Hotel Vueling Bcn by HC,231,
Spain,Barcelona,1.5,2d736a40-9036-4c24-8c61-1a6e045b66ca,Elisabets 11 Ciutat Vella 08001 Barcelona Spain,Hotel Casa Camper,239,
Spain,Barcelona,1.5,2f485219-7cfe-4c84-97db-9a5d6be9abc2,Rambla del Raval 17 21 Ciutat Vella 08001 Barcelona Spain,Barcel Raval,121,
Spain,Barcelona,1.5,86d185da-d787-4a8b-97c8-9a3b0bb212d1,Gran Via de les Corts Catalanes 668 Eixample 08010 Barcelona Spain,Hotel Palace GL,297,
Spain,Barcelona,1.5,9da952d5-41be-4e7d-bf9b-49b68bb99a29,Gran Via de les Corts Catalanes 644 Eixample 08007 Barcelona Spain,Catalonia Passeig de Gr cia 4 Sup,120,
Spain,Barcelona,1.5,a02edc8f-184f-48e6-b109-592f1a7239a9,San Sever 5 Ciutat Vella 08002 Barcelona Spain,Hotel Neri,38,
Spain,Barcelona,1.4,284b174c-2024-4dd7-a768-041d19fe3e4e,Balmes 117 Eixample 08008 Barcelona Spain,Olivia Balmes Hotel,323,
Spain,Barcelona,1.4,99ff77b2-339c-405a-93e7-eb41909cb9dd,Passeig de Colom 9 Ciutat Vella 08002 Barcelona Spain,Hotel The Serras,11,
Spain,Barcelona,1.4,aa35db21-98e8-4a6c-878f-be1ff813623f,Santa Rosa Esplugues 33 08950 Barcelona Spain,Abba Garden,89,
Spain,Barcelona,1.4,ab93d81a-8476-4345-a589-2cc26639165b,Roger de Ll ria 17 Eixample 08010 Barcelona Spain,Hotel mbit Barcelona,345,
Spain,Barcelona,1.4,facf62a6-7f8b-497f-abb5-0e4b66244784,Gran V a de Les Corts Catalanes 647 Eixample 08010 Barcelona Spain,Silken Gran Hotel Havana,177,
Spain,Barcelona,1.2,1d5f2f53-323d-4818-bda5-86de77436c44,Muntaner 352 Sarri St Gervasi 08021 Barcelona Spain,Hotel Rekord,45,
Spain,Barcelona,1.2,f26629a2-5d62-4962-bc89-c5c4c63aaf1f,Avinyo 30 Ciutat Vella 08002 Barcelona Spain,Aparthotel Arai 4 Superior,321,
Spain,Barcelona,1.2,fc9387ed-d5ec-484c-ae25-773e35405e8a,Corcega 255 Eixample 08036 Barcelona Spain,The Mirror Barcelona,139,
Spain,Barcelona,1.1,1247b131-801d-4c5d-81ee-50698893dff0,Via Laietana 42 Ciutat Vella 08003 Barcelona Spain,Ilunion Almirante,265,
Spain,Barcelona,1.1,33ae8d7a-188c-410c-82ad-d8c223898bcf,Paseo de Gracia 75 Eixample 08008 Barcelona Spain,Monument Hotel,248,
Spain,Barcelona,1.1,4d428035-14f7-4222-84f9-927cea6430c9,Avenida Diagonal 1 Sant Mart 08019 Barcelona Spain,Barcelona Princess,279,
Spain,Barcelona,1.1,7d7113e3-4007-4f1f-92d4-9a5430bfc086,Avenida Roma 22 30 Eixample 08015 Barcelona Spain,H10 Itaca,374,
Spain,Barcelona,1.1,dbd3a902-bc59-4cf6-8982-f74bb6e2c923,Avenida Meridiana 151 Sant Mart 08026 Barcelona Spain,Catalonia Atenas,51,
Spain,Barcelona,1.0,1364240a-a1f3-4ae5-90d7-52197ae6e9ad,Roger De Lluria 21 Esq Gran Via 662 Eixample 08037 Barcelona Spain,Petit Palace Barcelona,223,
Spain,Barcelona,1.0,1a8479d1-8345-4b57-afb1-06f76e153593,Gran Via de las Corts Catalanes 629 Eixample 08010 Barcelona Spain,Hotel Indigo Barcelona Plaza Catalunya,208,
Spain,Barcelona,1.0,4695fde3-4f46-4a0c-977c-5dbf136b1071,Passeig de Gracia 84 Eixample 08008 Barcelona Spain,Royal Passeig de Gracia,397,
Spain,Barcelona,1.0,66138bca-6b09-487b-85c9-0ce5bda33247,Rambla de Catalunya 76 Eixample 08008 Barcelona Spain,HCC Regente,171,
Spain,Barcelona,1.0,c580b431-91ef-4b2a-a920-43f36b989936,Avenida Sarri 50 Les Corts 08029 Barcelona Spain,Melia Barcelona Sarri ,87,
Spain,Barcelona,1.0,f781ec90-6230-4b31-ba0f-02cc871b5e1d,Mariano Cubi 62 64 Sarri St Gervasi 08006 Barcelona Spain,Aparthotel Mariano Cubi Barcelona,373,
Spain,Barcelona,0.9,b53a5e71-0af3-429b-98c1-3178b5f7da6c,Via Augusta 5 08006 Barcelona Spain,Hotel Balmoral,178,
Spain,Barcelona,0.9,e5aa90b4-97ad-4c6e-a886-a308b7ab7983,Muntaner 505 Sarri St Gervasi 08022 Barcelona Spain,Catalonia Barcelona 505,334,
